,Tracer,Incubation_time_hrs,Niskin #,Cruise,Station,Cast,Date,Time (local),Time (GMT),(N deg),(N minutes),Latitude (N),(W deg),(W minutes),Longitude (W),Sample Type,Target Depth (m),Feature,Cast #,DateCTD,Time,Latitude [N],Longitude [W],CTD_Pressure [db],CTD_Depth [m],Sigma_theta [kg/m3],Salinity [psu],Temperature [C],PAR [uE/m2/s],Oxygen [umol/L],run_date,Row,Identifier 1,44N2O,incubation time (days),45N2Oa,45N2Ob,46N2O,Flag,Notes,N2O_sat,N2O_supersat,d18O_NOx,d15N_NOx,area44_NOx,nmol_NOx,mL_added,uM_NOx,Flag_1,date,error_permil,error_%,sulfamic_treated
1421,NO2-,24.86666667,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201210,19,Ward_1421,22.54522782,1.036111111,0.082638723,0.08216781,0.047016583,,,6.775360339,15.76986748,860.2719322,30650.04903,0.931,6.610103305,2,3.305051653,2,210409,133.044628,0.434076395,
1422,NO2-,24.86666667,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201210,20,Ward_1422,22.69568989,1.036111111,0.083841239,0.082475893,0.047125625,,,6.775360339,15.92032955,178.196629,26188.39789,1.391,9.876104938,2,4.938052469,2,210409,109.577046,0.418418287,
1423,NO2-,24.86666667,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201210,21,Ward_1423,22.70603544,1.036111111,0.084377156,0.083221645,0.047177638,,,6.775360339,15.9306751,71.57343656,25240.32969,1.328,9.428804714,2,4.714402357,2,210409,106.503256,0.421956675,
1424,NO3-,0.166666667,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201213,3,Ward_1424,22.59680255,0.006944444,0.084579983,0.083425994,0.048161057,,,6.775360339,15.82144221,16.82744511,49.35965904,1,2.943716498,1.75,1.682123713,2,210506,,,0
1425,NO3-,0.166666667,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201213,4,Ward_1425,22.22587203,0.006944444,0.08447771,0.083558676,0.048173464,,,6.775360339,15.45051169,17.21616203,33.45297271,1.057,3.13467838,2,1.56733919,2,210506,,,0
1426,NO3-,0.166666667,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201213,5,Ward_1426,22.71265706,0.006944444,0.084525409,0.083439442,0.04814316,,,6.775360339,15.93729672,15.57606897,27.33867807,1.095,3.261986301,2,1.630993151,2,210506,,,0
1427,NO3-,12.1,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201213,6,Ward_1427,22.66858416,0.504166667,0.084525525,0.083504526,0.048164624,,,6.775360339,15.89322383,16.13428978,47.27847754,1.19,3.580256105,2,1.790128052,2,210506,,,0
1428,NO3-,12.1,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201213,7,Ward_1428,22.72702641,0.504166667,0.084550384,0.083425879,0.048143712,,,6.775360339,15.95166607,15.35443225,38.99552055,1.025,3.027471709,2,1.513735855,2,210506,,,0
1429,NO3-,12.1,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201213,8,Ward_1429,23.00252473,0.504166667,0.084541108,0.083357804,0.048153449,,,6.775360339,16.22716439,14.2373125,65.75361253,0.975,2.859961286,1.75,1.634263592,2,210506,,,0
1430,NO3-,24.7,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201213,9,Ward_1430,22.57133309,1.029166667,0.08456488,0.083443724,0.048159879,,,6.775360339,15.79597275,14.25437363,45.70223086,0.473,1.178156641,0.9,1.309062934,2,210506,,,0
1431,NO3-,24.7,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201213,10,Ward_1431,22.98664472,1.029166667,0.084569054,0.08338321,0.048154295,,,6.775360339,16.21128438,16.65139135,40.28084398,0.995,2.926965456,1.75,1.672551689,2,210506,,,0
1432,NO3-,24.7,12,SR1805,PS3,91,4/10/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,15,Top of oxycline,91,Apr 10 2018,955.708,17.68334,102.35012,14.684,14.595,23.0983,34.5147,24.593,0.06932,210.976,201213,11,Ward_1432,22.8061408,1.029166667,0.084555025,0.083346191,0.048160079,,,6.775360339,16.03078047,14.22394215,32.84903972,1.178,3.540053603,2,1.770026802,2,210506,,,0
1433,NH4+,0.533333333,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201208,13,Ward_1433,23.58525968,0.022222222,0.081763231,0.081454778,0.046691675,,,9.761200023,13.82405965,0.710526085,-8.834212162,0.958,6.161205069,1.548360924,3.979178867,4,210413,22.16451252,-250.8940482,
1434,NH4+,0.533333333,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201208,14,Ward_1434,21.2547984,0.022222222,0.081791927,0.081340642,0.046665659,,,9.761200023,11.49359838,-3.66720891,-16.15024872,0.273,1.755750505,1.548360924,1.133941368,4,210413,52.43922488,-324.6960824,
1435,NH4+,0.533333333,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201208,15,Ward_1435,21.21962859,0.022222222,0.081787718,0.081464655,0.046656452,,,9.761200023,11.45842856,0.558762561,-13.33569419,0.665,4.276828153,1.548360924,2.762164871,4,210413,32.02457808,-240.1418151,
1436,NH4+,12.55,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201216,13,Ward_1436,24.87683508,0.522916667,0.081787857,0.081620174,0.046731412,,,9.761200023,15.11563506,-4.642942022,-14.0489834,0.406,2.611116136,1.4,1.865082954,4,210413,44.36738639,-315.80496,
1437,NH4+,12.55,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201216,14,Ward_1437,18.76057655,0.522916667,0.082529695,0.082463855,0.046740235,,,9.761200023,8.999376531,-2.582239976,-11.83292054,0.444,2.855506316,1.548360924,1.844212335,4,210413,42.30835295,-357.5478499,
1438,NH4+,12.55,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201216,15,Ward_1438,21.22598203,0.522916667,0.081855785,0.081634988,0.046718994,,,9.761200023,11.464782,-1.529491124,-13.69128308,0.454,2.919819521,1.548360924,1.885748649,4,210413,41.76804678,-305.0703614,
1439,NH4+,24.51666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201216,16,Ward_1439,19.20594454,1.021527778,0.082051573,0.081989702,0.046745169,,,9.761200023,9.444744512,-1.903109796,-11.76428763,0.437,2.810487072,1.548360924,1.815136915,4,210413,42.68312318,-362.8194459,
1440,NH4+,24.51666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201216,17,Ward_1440,28.29992935,1.021527778,0.082550985,0.082549997,0.04675487,,,9.761200023,18.53872933,-0.0204564,-11.84447851,0.555,3.569382895,1.548360924,2.305265419,4,210413,36.79171849,-310.6233717,
1441,NH4+,24.51666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201216,18,Ward_1441,21.2079843,1.021527778,0.081810023,0.081715265,0.046727661,,,9.761200023,11.44678428,-3.560373577,-13.73541203,0.367,2.360294635,1.548360924,1.524382718,4,210413,46.60160738,-339.2807386,
1442,NO2-,0.416666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201211,3,Ward_1442,26.62742567,0.017361111,0.090226987,0.088798636,0.050276789,,,9.761200023,16.86622565,5.596196111,2406.712243,9.967,70.76573538,1.548360924,45.70364329,2,210409,9.399022794,0.390533718,
1443,NO2-,0.416666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201211,4,Ward_1443,24.58950954,0.017361111,0.096977007,0.092075831,0.051358188,,,9.761200023,14.82830952,-0.538696118,2041.397216,14.615,103.7665519,1.548360924,67.01703088,2,210409,7.972263332,0.390529744,
1444,NO2-,0.416666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201211,5,Ward_1444,24.18861122,0.017361111,0.096113597,0.090860583,0.051080212,,,9.761200023,14.4274112,3.349883492,2330.975756,12.015,85.30654265,1.548360924,55.09474006,2,210409,9.103159963,0.390530015,
1445,NO2-,12.41666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210123,5,Ward_1445,26.38604335,0.517361111,0.218754858,0,0.064014181,,,9.761200023,16.62484332,12.77010919,4888.396712,6.193,42.52906672,1.548360924,27.4671532,2,210412,40.25701068,0.823521761,
1446,NO2-,12.41666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210123,6,Ward_1446,23.1638226,0.517361111,0.106674919,0.105009253,0.058729545,,,9.761200023,13.40262258,9.393787177,4942.728909,3.511,24.11102103,1.548360924,15.57196429,2,210412,41.67741799,0.843206633,
1447,NO2-,12.41666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210123,7,Ward_1447,25.33503647,0.517361111,0.109432294,0.108394268,0.062283773,,,9.761200023,15.57383645,-5.994534899,1840.683407,15.924,109.354571,1.548360924,70.62602091,2,210412,15.14690886,0.822895931,
1448,NO2-,24.41666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210123,8,Ward_1448,20.57131257,1.017361111,0.122822744,0.122926157,0.06262118,,,9.761200023,10.81011254,10.25441148,4139.447675,2.91,19.98378559,1.548360924,12.90641302,2,210412,36.25828123,0.875920753,
1449,NO2-,24.41666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210123,9,Ward_1449,21.63241386,1.017361111,0.172810989,0.073411242,0.072114858,,,9.761200023,11.87121383,14.68189439,4160.913612,5.65,38.80013353,1.548360924,25.05884314,2,210412,34.30201408,0.824386596,
1450,NO2-,24.41666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210123,10,Ward_1450,19.61722164,1.017361111,0.171834248,0.049574691,0.06287373,,,9.761200023,9.856021612,16.38449923,4692.966347,5.738,39.40445419,1.548360924,25.44914017,2,210412,38.67354173,0.824074559,
1451,NO3-,0.316666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201214,13,Ward_1451,23.96516049,0.013194444,0.085354938,0.084996597,0.048638735,,,9.761200023,14.20396046,12.97982119,7.066941601,2.629,7.440939935,2,3.720469967,2,210610,,,0
1452,NO3-,0.316666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201214,14,Ward_1452,21.90542071,0.013194444,0.085359894,0.08505557,0.048663771,,,9.761200023,12.14422068,13.57637076,10.60581085,2.648,7.494659462,2,3.747329731,2,210610,,,0
1453,NO3-,0.316666667,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201214,15,Ward_1453,20.32312432,0.013194444,0.085332729,0.085168587,0.048677912,,,9.761200023,10.5619243,14.16404361,13.16433141,2.445,6.920708721,2,3.46035436,2,210610,,,0
1454,NO3-,12.3,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210126,9,Ward_1454,23.17902718,0.5125,0.087129806,0.086959315,0.048729866,,,9.761200023,13.41782716,12.52009897,78.03959388,0.433,1.232093491,0.7,1.760133558,2,210610,,,0
1455,NO3-,12.3,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,201214,16,Ward_1455,28.7300275,0.5125,0.087491825,0.087514592,0.048804797,,,9.761200023,18.96882747,13.0878851,82.56464716,2.157,6.106433777,1.6,3.816521111,2,210610,,,0
1456,NO3-,12.3,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210126,10,Ward_1456,18.60616442,0.5125,0.087978028,0.087758038,0.048719377,,,9.761200023,8.844964395,13.00824425,65.41044722,2.778,7.862214124,2,3.931107062,2,210610,,,0
1457,NO3-,24.28333333,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210126,11,Ward_1457,23.98964476,1.011805556,0.088425006,0.088278803,0.048785202,,,9.761200023,14.22844474,12.92642639,37.19549346,2.803,7.932897713,2,3.966448856,2,210610,,,0
1458,NO3-,24.28333333,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210126,12,Ward_1458,21.6220783,1.011805556,0.132693344,0.137435317,0.050892529,,,9.761200023,11.86087828,12.91082318,39.709136,2.611,7.390047751,2,3.695023875,2,210610,,,0
1459,NO3-,24.28333333,1,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,180,SNM,96,Apr 11 2018,704.25,17.6833,102.3501,182.912,181.738,26.3429,34.8183,12.567,0.025287,-0.545,210126,13,Ward_1459,25.96675011,1.011805556,0.089917571,0.089953033,0.048878767,,,9.761200023,16.20555009,13.13513281,36.84681159,2.726,7.715192259,2,3.85759613,2,210610,,,0
1460,NH4+,0.533333333,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201208,16,Ward_1460,21.00781331,0.022222222,0.078796928,0.078469369,0.04485558,,,8.809552711,12.1982606,5.662691347,-4.235008729,0.428,2.752605187,1.534055991,1.79433163,4,210413,43.21463754,-1020.414368,
1461,NH4+,0.533333333,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201208,17,Ward_1461,19.93443643,0.022222222,0.078698238,0.078394302,0.044845934,,,8.809552711,11.12488372,3.000158354,3.808205136,0.188,1.20908826,1.534055991,0.788164361,4,210413,58.48040613,1535.642226,
1462,NH4+,0.533333333,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201208,18,Ward_1462,22.88709927,0.022222222,0.078863103,0.078552918,0.044844697,,,8.809552711,14.07754656,-1.474514239,-2.793305653,0.201,1.292695427,1.534055991,0.842665088,4,210413,57.49363217,-2058.264985,
1463,NH4+,12.51666667,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201208,19,Ward_1463,21.28493596,0.521527778,0.08431517,0.084216809,0.045173181,,,8.809552711,12.47538325,1.47742022,81.72757546,0.353,2.270256147,1.534055991,1.479904359,4,210413,48.00481425,58.73759741,
1464,NH4+,12.51666667,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,,,,,,,,,,,8.809552711,,3.134545325,50.87697375,0.416,2.675429341,1.534055991,1.744023267,4,210413,44.20332643,86.88277461,
1465,NH4+,12.51666667,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201217,3,Ward_1465,23.48159602,0.521527778,0.083069402,0.083099661,0.045078457,,,8.809552711,14.67204331,1.618447811,47.15188719,0.361,2.321706712,1.534055991,1.513443268,4,210413,47.32146883,100.3596497,
1466,NH4+,24.5,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201208,20,Ward_1466,17.84830182,1.020833333,0.099322329,0.099753399,0.045888808,,,8.809552711,9.038749109,4.051073706,76.58608892,0.619,3.980987409,1.534055991,2.595073082,4,210413,34.4761249,45.0161712,
1467,NH4+,24.5,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201208,21,Ward_1467,21.10816354,1.020833333,0.102568207,0.103028943,0.046125908,,,8.809552711,12.29861082,1.258960862,136.7113097,0.373,2.398882558,1.534055991,1.563751631,4,210413,47.15687829,34.49376528,
1468,NH4+,24.5,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201208,22,Ward_1468,22.92054934,1.020833333,0.098699226,0.098972361,0.04579798,,,8.809552711,14.11099663,4.418618747,104.3390328,0.537,3.453619125,1.534055991,2.251299265,4,210413,38.33442733,36.7402556,
1469,NO2-,0.4,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201211,6,Ward_1469,26.60640184,0.016666667,0.110114002,0.101216769,0.052858095,,,8.809552711,17.79684913,13.291482,4069.816516,6.109,43.37392169,1.534055991,28.27401473,2,210409,15.90890459,0.390899799,
1470,NO2-,0.4,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201211,7,Ward_1470,15.54469711,0.016666667,0.12514988,0.11395169,0.054704942,,,8.809552711,6.735144402,13.88249911,4030.544069,6.56,46.57602329,1.534055991,30.3613581,2,210409,15.74881224,0.390736634,
1471,NO2-,0.4,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201211,8,Ward_1471,15.82802228,0.016666667,0.1150037,0.105830746,0.053011584,,,8.809552711,7.018469571,13.80062579,4176.220953,6.268,44.50282225,1.534055991,29.00990741,2,210409,16.32161224,0.390822527,
1472,NO2-,12.41666667,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,210123,11,Ward_1472,23.03306322,0.517361111,0.123689509,0.188926084,0.259848401,,,8.809552711,14.22351051,-3.024145079,2904.422201,5.469,37.5571558,1.534055991,24.48225881,2,210412,23.97887471,0.825598795,
1473,NO2-,12.41666667,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,210123,12,Ward_1473,27.45610594,0.517361111,0.143613978,0.146109756,0.082047162,,,8.809552711,18.64655323,-11.31754029,3311.848441,30.997,212.8650866,1.534055991,138.7596592,2,210412,27.25306589,0.822895926,
1474,NO2-,12.41666667,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,210123,13,Ward_1474,31.99567855,0.517361111,8.93E-17,0.296682857,0.138189772,,,8.809552711,23.18612584,2.676723156,4556.904212,4.441,30.49759168,1.534055991,19.88036412,2,210412,37.79779645,0.829462168,
1475,NO2-,24.38333333,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201211,9,Ward_1475,26.7726201,1.015972222,0.083748204,0.309498766,0.69871837,,,8.809552711,17.96306739,12.76532461,5045.965842,6.22,44.16202208,1.534055991,28.78775113,2,210409,19.71901866,0.390787795,
1476,NO2-,24.38333333,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201211,10,Ward_1476,26.82397519,1.015972222,0.081266822,0.289918467,0.645183129,,,8.809552711,18.01442248,15.40795871,4579.668088,6.53,46.36302318,1.534055991,30.22251043,2,210409,17.89363926,0.390719129,
1477,NO2-,24.38333333,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201211,11,Ward_1477,24.76211505,1.015972222,0.08969815,0.25541363,0.527920039,,,8.809552711,15.95256233,13.63786916,4818.713591,5.982,42.47222124,1.534055991,27.68622624,2,210409,18.83629817,0.390898895,
1478,NO3-,0.283333333,4,SR1805,PS3,96,4/11/18,400,900,17,41,17.68333333,102,21,102.35,Hybrid_Incubation,65,SCM,96,Apr 11 2018,317.042,17.68328,102.35008,66.907,66.496,25.6229,34.754,15.7265,0.026158,-0.502,201214,3,Ward_1478,18.95466571,0.011805556,0.083524135,0.08317893,0.047353012,,,8.809552711,10.145113,13.38967331,43.1726296,1.214,3.440248806,2,1.720124403,2,210610,,,0
